estimate,model
0.177715635016358,average hours spent in childcare per day
0.128685333335437,average hours spent in childcare per day
0.274478843275444,average hours spent in childcare per day
0.121434724694175,average hours spent in childcare per day
0.0521418280735528,average hours spent in childcare per day
-0.000487599382992244,average hours spent in childcare per day
-0.0107650995432937,average hours spent in childcare per day
0.0842593364195616,average hours spent in childcare per day
0.0622095841161962,average hours spent in childcare per day
0.267393957698392,average hours spent in childcare per day
0.199349458271688,average hours spent in childcare per day
-0.070611294537831,average hours spent in childcare per day
-0.0440258126572719,average hours spent in childcare per day
0.158262986393223,average hours spent in childcare per day
-0.0659396284431669,average hours spent in childcare per day
0.103654445441479,average hours spent in childcare per day
0.139070060660759,average hours spent in childcare per day
0.15314719882814,average hours spent in childcare per day
-0.0954481164297072,average hours spent in childcare per day
0.255833323118367,average hours spent in childcare per day
0.0656808346079305,average hours spent in childcare per day
0.177201685316317,average hours spent in childcare per day
0.215149781293176,average hours spent in childcare per day
0.144230380114312,average hours spent in childcare per day
-0.0665743355428986,average hours spent in childcare per day
0.3944140568451,average hours spent in childcare per day
0.107635591537358,average hours spent in childcare per day
-0.0161740380468677,average hours spent in childcare per day
0.0254959748459666,average hours spent in childcare per day
0.0629172659056024,average hours spent in childcare per day
0.143293055894314,average hours spent in childcare per day
0.228198882573771,average hours spent in childcare per day
0.0646788589363704,average hours spent in childcare per day
0.246077132617063,average hours spent in childcare per day
0.119973360576956,average hours spent in childcare per day
-0.029586037383551,average hours spent in childcare per day
0.0108878330354837,average hours spent in childcare per day
-0.002076478304051,average hours spent in childcare per day
0.086309022156874,average hours spent in childcare per day
0.0714415828142486,average hours spent in childcare per day
0.165508990178744,average hours spent in childcare per day
0.134468847289994,average hours spent in childcare per day
0.0914670608264067,average hours spent in childcare per day
0.12505624486033,average hours spent in childcare per day
0.27423618969402,average hours spent in childcare per day
0.108785625208638,average hours spent in childcare per day
0.11325737239665,average hours spent in childcare per day
0.0524840595927356,average hours spent in childcare per day
0.155638418859612,average hours spent in childcare per day
0.190318986149462,average hours spent in childcare per day
0.0679670720401232,average hours spent in childcare per day
-0.134328999294583,average hours spent in childcare per day
0.152827819427418,average hours spent in childcare per day
-0.13644647670013,average hours spent in childcare per day
0.0202480650191116,average hours spent in childcare per day
0.345188865904978,average hours spent in childcare per day
-0.0473010918474844,average hours spent in childcare per day
0.25517210209104,average hours spent in childcare per day
-0.0440570899642275,average hours spent in childcare per day
-0.0838459522165792,average hours spent in childcare per day
-0.021245720273805,average hours spent in childcare per day
0.196487087176146,average hours spent in childcare per day
0.0648041271950443,average hours spent in childcare per day
0.0989751959536391,average hours spent in childcare per day
0.0912933728046287,average hours spent in childcare per day
0.193712123564385,average hours spent in childcare per day
0.0968084761431,average hours spent in childcare per day
0.085426805421354,average hours spent in childcare per day
-0.0261358864603205,average hours spent in childcare per day
0.193969838193559,average hours spent in childcare per day
0.368442314220133,average hours spent in childcare per day
0.240692465711434,average hours spent in childcare per day
0.0906329939091361,average hours spent in childcare per day
0.0801270835863665,average hours spent in childcare per day
0.114611748556649,average hours spent in childcare per day
-0.0487224414202804,average hours spent in childcare per day
